__run_id,__done,Algorithm,Language,GPT,Repetitions,avg_cpu,avg_mem,avg_disk_io,run_time(s),total_energy(J),monsoon_run_time(s),average_power(W)
run_803,DONE,regexredux,py,False,24,29.15,3.666,0,3.763636827,13.890922999999999,3.748612165,3.705617635
run_804,DONE,regexredux,py,False,25,32.5,3.686,0,2.67667675,10.320532,2.653642416,3.889194793
run_805,DONE,regexredux,py,False,26,24.45,3.668,0,3.987270832,14.238224,3.998183966,3.561172886
run_806,DONE,regexredux,py,False,27,28.0,3.671,0,3.931071043,14.855374,3.922938824,3.786797221
run_807,DONE,regexredux,py,False,28,33.3,3.698,0,2.72754097,10.314195,2.709619999,3.806509865
run_808,DONE,regexredux,py,False,29,23.45,3.678,0,4.034726858,14.525419,4.037927866,3.597245722
run_809,DONE,regexredux,py,False,30,29.25,3.666,0,3.730449915,14.238053,3.733820677,3.813266551
run_810,DONE,regexredux,py,True,1,33.3,3.699,0,2.650763988,9.646234,2.635418653,3.660228362
run_811,DONE,regexredux,py,True,2,33.3,3.682,0,2.60800004,9.521749,2.598629475,3.664142535
run_812,DONE,regexredux,py,True,3,33.3,3.679,0,2.574649096,9.380084,2.575176001,3.642502235
run_813,DONE,regexredux,py,True,4,33.3,3.692,0,2.663679123,9.665234,2.657039642,3.637594999
run_814,DONE,regexredux,py,True,5,33.3,3.682,0,2.3136971,8.621573,2.311840534,3.729311084
run_815,DONE,regexredux,py,True,6,32.6,3.671,0,2.558743,9.366959,2.542093754,3.684741916
run_816,DONE,regexredux,py,True,7,32.6,3.687,0,2.352746248,8.955949,2.377524614,3.766921561
run_817,DONE,regexredux,py,True,8,33.3,3.684,0,2.33914113,8.700116000000001,2.325580835,3.741050933
run_818,DONE,regexredux,py,True,9,32.2,3.696,0,2.612103939,9.467314,2.611049414,3.625865352
run_819,DONE,regexredux,py,True,10,32.1,3.683,0,2.621450663,9.5943,2.640985727,3.632848227
run_820,DONE,regexredux,py,True,11,32.9,3.679,0,2.590784073,9.667241,2.608995914,3.705349119
run_821,DONE,regexredux,py,True,12,32.5,3.685,0,2.226013184,8.224815999999999,2.222683907,3.700398617
run_822,DONE,regexredux,py,True,13,34.5,3.625,0,2.311199903,8.476361,2.310136795,3.669202942
run_823,DONE,regexredux,py,True,14,33.3,3.682,0,2.624597073,9.362415,2.626333475,3.564823577
run_824,DONE,regexredux,py,True,15,32.5,3.683,0,2.712265968,10.218682999999999,2.732091904,3.74024138
run_825,DONE,regexredux,py,True,16,32.2,3.707,0,2.705177069,9.681277999999999,2.708907843,3.573867774
run_826,DONE,regexredux,py,True,17,32.6,3.685,0,2.640635967,9.422372,2.625062466,3.589389688
run_827,DONE,regexredux,py,True,18,30.3,3.634,0,2.283191919,8.592768000000001,2.281110525,3.766923212
run_828,DONE,regexredux,py,True,19,32.1,3.706,0,2.335514069,8.748297,2.324258804,3.76390827
run_829,DONE,regexredux,py,True,20,36.0,3.679,0,2.556044817,9.395648,2.54881072,3.686287228
run_830,DONE,regexredux,py,True,21,33.3,3.681,0,2.318916082,8.969043,2.325548649,3.85674297
run_831,DONE,regexredux,py,True,22,32.6,3.683,0,2.336920023,8.70638,2.317709208,3.756459032
run_832,DONE,regexredux,py,True,23,32.6,3.694,0,2.341255903,8.738683,2.343340397,3.729156286
run_833,DONE,regexredux,py,True,24,32.2,3.682,0,2.23123908,8.341889,2.22826767,3.743665784
run_834,DONE,regexredux,py,True,25,33.3,3.677,0,2.680473089,9.888565,2.687978745,3.678810894
run_835,DONE,regexredux,py,True,26,34.8,3.689,0,2.298155069,8.791586,2.297235489,3.827028472
run_836,DONE,regexredux,py,True,27,32.6,3.684,0,2.765877008,9.991424,2.767502308,3.61026763
run_837,DONE,regexredux,py,True,28,32.5,3.678,0,2.633108854,9.366279,2.623243093,3.570495858
run_838,DONE,regexredux,py,True,29,32.1,3.684,0,2.700231075,9.826253999999999,2.702657938,3.635774083
run_839,DONE,regexredux,py,True,30,33.3,3.684,0,2.346345901,8.733638000000001,2.37062335,3.684110213
run_840,DONE,regexredux,js,False,1,33.3,3.636,0,2.715919733,9.966231,2.724355936,3.658197112
run_841,DONE,regexredux,js,False,2,33.3,3.692,0,2.566044092,9.225778,2.563697338,3.598622319
run_842,DONE,regexredux,js,False,3,32.2,3.7,0,2.325142622,8.629388,2.316818953,3.724670812
run_843,DONE,regexredux,js,False,4,32.2,3.699,0,2.303844213,8.499545000000001,2.313081026,3.674555659
run_844,DONE,regexredux,js,False,5,32.9,3.633,0,2.636150122,9.752813000000002,2.655873537,3.672167751
run_845,DONE,regexredux,js,False,6,32.5,3.676,0,2.564327002,9.45326,2.562610865,3.688917602
run_846,DONE,regexredux,js,False,7,33.3,3.695,0,2.257215977,8.339598,2.250468731,3.705715862
run_847,DONE,regexredux,js,False,8,33.3,3.694,0,2.597982883,9.671857000000001,2.61252141,3.702115829
run_848,DONE,regexredux,js,False,9,32.6,3.693,0,2.427046776,9.052518000000001,2.436592579,3.715236615
run_849,DONE,regexredux,js,False,10,32.2,3.686,0,2.207275867,8.293381,2.214906454,3.744348361
run_850,DONE,regexredux,js,False,11,33.3,3.689,0,2.249053955,8.340395000000001,2.249280691,3.708027862
run_851,DONE,regexredux,js,False,12,32.6,3.701,0,2.580529928,9.179863,2.578089237,3.560723627
run_852,DONE,regexredux,js,False,13,34.1,3.691,0,2.304213047,8.50507,2.295623541,3.704906165
run_853,DONE,regexredux,js,False,14,33.3,3.697,0,2.599976778,9.435627,2.609562397,3.615788965
run_854,DONE,regexredux,js,False,15,33.3,3.701,0,2.322856903,8.615708,2.328999758,3.69931676
run_855,DONE,regexredux,js,False,16,32.5,3.693,0,2.312415123,8.643565,2.327783823,3.713216165
run_856,DONE,regexredux,js,False,17,32.6,3.707,0,2.601475716,9.418421,2.609397888,3.609423161
run_857,DONE,regexredux,js,False,18,33.3,3.7,0,2.339944839,8.528497,2.343222618,3.639644525
run_858,DONE,regexredux,js,False,19,33.7,3.713,0,2.615051031,9.499957,2.640467405,3.597831759
run_859,DONE,regexredux,js,False,20,36.4,3.817,0,2.162424803,8.0852,2.1601758,3.742843698
run_860,DONE,regexredux,js,False,21,33.3,3.697,0,2.319918156,8.533501000000001,2.324828625,3.670593462
run_861,DONE,regexredux,js,False,22,33.0,3.699,0,2.32139492,8.434538,2.296329498,3.673052158
run_862,DONE,regexredux,js,False,23,32.6,3.695,0,2.314830065,8.510657,2.298621893,3.70250424
run_863,DONE,regexredux,js,False,24,33.3,3.696,0,2.297409058,8.404711,2.288998365,3.671785568
run_864,DONE,regexredux,js,False,25,32.1,3.696,0,2.31003809,8.421916999999999,2.318556786,3.632396198
run_865,DONE,regexredux,js,False,26,33.3,3.635,0,2.639914989,9.880856,2.653297901,3.723990431
run_866,DONE,regexredux,js,False,27,33.3,3.683,0,2.511610031,9.072248,2.500724554,3.627847733
run_867,DONE,regexredux,js,False,28,33.3,3.687,0,2.559565067,9.385248,2.567294359,3.655696039
run_868,DONE,regexredux,js,False,29,32.5,3.699,0,2.647795916,9.414235,2.629837513,3.579778107
run_869,DONE,regexredux,js,False,30,32.6,3.697,0,2.302388906,8.543893,2.281544924,3.744784045
run_870,DONE,regexredux,js,True,1,32.1,3.697,0,2.657935858,9.519418,2.655717134,3.584499789
run_871,DONE,regexredux,js,True,2,32.2,3.689,0,2.615265846,9.460064000000001,2.609058142,3.625853923
run_872,DONE,regexredux,js,True,3,33.3,3.698,0,2.619613171,9.702792,2.629827499,3.689516484
run_873,DONE,regexredux,js,True,4,33.3,3.697,0,2.718720913,9.936594999999999,2.727404594,3.643242082
run_874,DONE,regexredux,js,True,5,34.1,3.692,0,2.305848837,8.742089,2.295987844,3.807550348
run_875,DONE,regexredux,js,True,6,34.1,3.702,0,2.327298164,8.614603,2.328499317,3.699637125
run_876,DONE,regexredux,js,True,7,33.7,3.69,0,2.39504981,8.871493,2.390378475,3.711334024
run_877,DONE,regexredux,js,True,8,32.5,3.702,0,2.323779821,8.697684,2.319825411,3.74928403
run_878,DONE,regexredux,js,True,9,32.9,3.694,0,2.328837872,8.733898,2.314350128,3.773801421
run_879,DONE,regexredux,js,True,10,33.3,3.7,0,2.606985807,9.443139,2.591167212,3.644357137
run_880,DONE,regexredux,js,True,11,33.3,3.694,0,2.613303661,9.338045999999999,2.61042738,3.57720972
run_881,DONE,regexredux,js,True,12,33.3,3.697,0,2.62279892,9.729460000000001,2.624381542,3.707334528
run_882,DONE,regexredux,js,True,13,37.1,3.696,0,2.307331085,8.595047999999998,2.304656506,3.729427118
run_883,DONE,regexredux,js,True,14,32.6,3.693,0,2.306953907,8.506454999999999,2.29149437,3.712186602
run_884,DONE,regexredux,js,True,15,32.6,3.699,0,2.315815926,8.586698,2.294382811,3.742486925
run_885,DONE,regexredux,js,True,16,32.1,3.692,0,2.630527973,9.620623,2.62825799,3.660455969
run_886,DONE,regexredux,js,True,17,33.3,3.702,0,2.604519129,9.329308999999999,2.590857267,3.600857833
run_887,DONE,regexredux,js,True,18,32.6,3.704,0,2.403961182,8.964555,2.405428648,3.726801587
run_888,DONE,regexredux,js,True,19,37.2,3.629,0,2.215240955,8.233268,2.200801134,3.741032255
run_889,DONE,regexredux,js,True,20,33.3,3.691,0,2.594859838,9.315893,2.588518858,3.59892789
run_890,DONE,regexredux,js,True,21,33.3,3.691,0,2.233623028,8.177647,2.221936941,3.680413625
run_891,DONE,regexredux,js,True,22,33.7,3.699,0,2.327176094,8.555147000000002,2.3434062,3.650731653
run_892,DONE,regexredux,js,True,23,33.3,3.703,0,2.715139866,9.676161,2.714448452,3.564687517
run_893,DONE,regexredux,js,True,24,33.7,3.7,0,2.321087122,8.569215999999999,2.336771727,3.667117213
run_894,DONE,regexredux,js,True,25,34.1,3.698,0,2.624531269,9.587923,2.640805244,3.630681623
run_895,DONE,regexredux,js,True,26,35.1,3.639,0,2.292899132,8.483658,2.304463148,3.681403398
run_896,DONE,regexredux,js,True,27,33.7,3.705,0,2.324077129,8.71166,2.345297337,3.714522576
run_897,DONE,regexredux,js,True,28,32.1,3.698,0,2.300337315,8.518963,2.317873001,3.675336399
run_898,DONE,regexredux,js,True,29,32.1,3.698,0,2.315629005,8.535204,2.320772171,3.677743111
run_899,DONE,regexredux,js,True,30,32.6,3.697,0,2.408416033,9.03698,2.422345877,3.730672879
run_900,DONE,regexredux,cpp,False,1,11.9,3.638,0,2.26338315,8.183411,2.245289326,3.644702043
run_901,DONE,regexredux,cpp,False,2,12.6,3.634,0,2.195189953,8.165116,2.202702284,3.706863288
run_902,DONE,regexredux,cpp,False,3,10.6,3.633,0,2.344884872,8.458747,2.346591949,3.604694418
run_903,DONE,regexredux,cpp,False,4,9.3,3.63,0,2.314311028,8.392736,2.29085207,3.663586891
run_904,DONE,regexredux,cpp,False,5,9.3,3.633,0,2.331762314,8.365073,2.312432528,3.61743451
run_905,DONE,regexredux,cpp,False,6,9.3,3.63,0,2.307049274,8.439589000000002,2.31404829,3.647110066
run_906,DONE,regexredux,cpp,False,7,7.0,3.63,0,2.205626965,7.9637389999999995,2.202732801,3.615390286
run_907,DONE,regexredux,cpp,False,8,7.1,3.636,0,2.749631882,9.635543,2.733390808,3.52512467
run_908,DONE,regexredux,cpp,False,9,8.2,3.626,0,2.595036268,9.18944,2.599122047,3.535593774
run_909,DONE,regexredux,cpp,False,10,9.6,3.638,0,2.725142717,9.854185999999999,2.702835083,3.645870335
run_910,DONE,regexredux,cpp,False,11,7.1,3.637,0,2.329146147,8.432189,2.319863558,3.6347781
run_911,DONE,regexredux,cpp,False,12,15.7,3.635,0,2.228974104,8.044196,2.222432852,3.619545055
run_912,DONE,regexredux,cpp,False,13,12.6,3.639,0,2.637581825,9.442454,2.655730724,3.555501294
run_913,DONE,regexredux,cpp,False,14,7.0,3.633,0,2.634269238,9.251809,2.624726772,3.524865566
run_914,DONE,regexredux,cpp,False,15,8.0,3.631,0,2.311817884,8.462964999999999,2.312406778,3.659808049
run_915,DONE,regexredux,cpp,False,16,10.3,3.631,0,2.266226053,8.424094,2.26964283,3.71163871
run_916,DONE,regexredux,cpp,False,17,8.3,3.633,0,2.315519094,8.551154,2.299515009,3.718677129
run_917,DONE,regexredux,cpp,False,18,8.4,3.633,0,2.328245878,8.633346,2.315044641,3.729235279
run_918,DONE,regexredux,cpp,False,19,9.2,3.63,0,2.693654776,9.625063999999998,2.714707613,3.545525049
run_919,DONE,regexredux,cpp,False,20,7.0,3.637,0,2.286656141,8.3665,2.282264948,3.665875963
run_920,DONE,regexredux,cpp,False,21,8.4,3.636,0,2.352795839,8.404965,2.329019547,3.608799747
run_921,DONE,regexredux,cpp,False,22,10.6,3.629,0,2.268481731,8.242965,2.25769496,3.651053373
run_922,DONE,regexredux,cpp,False,23,9.2,3.631,0,2.333795786,8.245451000000001,2.334378242,3.532182871
run_923,DONE,regexredux,cpp,False,24,8.4,3.638,0,2.281558037,8.176807,2.287296057,3.574879278
run_924,DONE,regexredux,cpp,False,25,7.2,3.624,0,2.356705666,8.304178,2.359793425,3.519027593
run_925,DONE,regexredux,cpp,False,26,8.4,3.635,0,2.315943003,8.384163000000001,2.305544376,3.636522005
run_926,DONE,regexredux,cpp,False,27,7.2,3.632,0,2.302482843,8.271519999999999,2.2896626,3.612549768
run_927,DONE,regexredux,cpp,False,28,13.1,3.629,0,2.159819841,8.004004,2.146576166,3.728730271
run_928,DONE,regexredux,cpp,False,29,7.2,3.627,0,2.617623091,9.361392,2.642587185,3.54251023
run_929,DONE,regexredux,cpp,False,30,6.0,3.63,0,2.674670696,9.47943,2.663766861,3.55865609
run_930,DONE,regexredux,cpp,True,1,18.2,3.632,0,2.690676928,9.513861,2.670859575,3.56209707
run_931,DONE,regexredux,cpp,True,2,13.1,3.629,0,2.205435276,8.240266,2.203905106,3.738938606
run_932,DONE,regexredux,cpp,True,3,14.9,3.633,0,2.295530081,8.37633,2.308455229,3.628543329
run_933,DONE,regexredux,cpp,True,4,16.3,3.639,0,2.622637749,9.472859,2.624530554,3.609353585
run_934,DONE,regexredux,cpp,True,5,14.2,3.634,0,2.298624039,8.234262,2.294682503,3.588410072
run_935,DONE,regexredux,cpp,True,6,13.0,3.632,0,2.219924212,8.050696,2.198514938,3.661879017
run_936,DONE,regexredux,cpp,True,7,19.3,3.634,0,2.289988041,8.23577,2.297425985,3.58478141
run_937,DONE,regexredux,cpp,True,8,14.0,3.637,0,2.61305213,9.21191,2.614898205,3.522856122
run_938,DONE,regexredux,cpp,True,9,11.9,3.635,0,2.631340027,9.526643,2.645626783,3.600902246
run_939,DONE,regexredux,cpp,True,10,14.1,3.635,0,2.201072216,8.160430999999999,2.203628063,3.703180048
run_940,DONE,regexredux,cpp,True,11,12.6,3.642,0,2.625110865,9.324634,2.626058578,3.550809548
run_941,DONE,regexredux,cpp,True,12,13.7,3.636,0,2.630364895,9.348802999999998,2.619058609,3.569527872
run_942,DONE,regexredux,cpp,True,13,10.5,3.626,0,2.188952208,7.950469999999999,2.170393229,3.663147451
run_943,DONE,regexredux,cpp,True,14,17.2,3.635,0,2.534288168,8.878126,2.53087759,3.507923853
run_944,DONE,regexredux,cpp,True,15,11.7,3.635,0,2.311399937,8.269254,2.296150208,3.601355754
run_945,DONE,regexredux,cpp,True,16,16.1,3.633,0,2.201606989,8.092967,2.202790022,3.673962268
run_946,DONE,regexredux,cpp,True,17,12.6,3.632,0,2.214370966,8.079991,2.218274593,3.642466725
run_947,DONE,regexredux,cpp,True,18,13.7,3.643,0,2.306353807,8.774794,2.313481569,3.792895765
run_948,DONE,regexredux,cpp,True,19,13.7,3.633,0,2.619939089,9.490991000000001,2.625727177,3.614614177
run_949,DONE,regexredux,cpp,True,20,14.8,3.632,0,2.30469203,8.305480000000001,2.311108589,3.593721086
run_950,DONE,regexredux,cpp,True,21,13.0,3.63,0,2.199947119,7.990423,2.20416975,3.625139499
run_951,DONE,regexredux,cpp,True,22,13.0,3.634,0,2.305606127,8.154816,2.2964468,3.551058213
run_952,DONE,regexredux,cpp,True,23,13.8,3.632,0,2.523538828,8.908727,2.531352043,3.519355372
run_953,DONE,regexredux,cpp,True,24,14.0,3.632,0,2.247791767,8.198447,2.233208179,3.67115219
run_954,DONE,regexredux,cpp,True,25,11.9,3.632,0,2.276125193,8.52299,2.271405697,3.752297729
run_955,DONE,regexredux,cpp,True,26,15.3,3.636,0,2.17582798,8.136144999999999,2.172637463,3.744824187
run_956,DONE,regexredux,cpp,True,27,10.3,3.635,0,2.593932867,9.120978000000001,2.578076601,3.537900401
run_957,DONE,regexredux,cpp,True,28,13.8,3.633,0,2.272042036,8.353763,2.263971806,3.689870711
run_958,DONE,regexredux,cpp,True,29,32.6,3.634,0,2.318806171,8.417401,2.315276623,3.635592117
run_959,DONE,regexredux,cpp,True,30,8.1,3.628,0,2.340091944,8.587793,2.359227896,3.640086149
run_960,DONE,regexredux,java,False,1,33.3,3.722,0,2.315664291,8.955065,2.327405214,3.847660622
run_961,DONE,regexredux,java,False,2,32.6,3.72,0,2.615999937,9.650572,2.620347261,3.682936168
run_962,DONE,regexredux,java,False,3,32.6,3.722,0,2.616328955,10.093328,2.624666691,3.845565767
run_963,DONE,regexredux,java,False,4,36.8,3.641,0,2.303429842,8.857049,2.298158646,3.853976172
